"","trans.index","pool.index","distance","position","gene","plate","well","code"
"2844",4572,11222,2,304529,"SP_0331",30,86,"011100101101101110000100"
"2845",5514,11223,0,221087,"SP_0251",30,87,"001101011010001101010110"
"2846",6068,11227,1,950601,"SP_1005",30,91,"000111101000111011010010"
"2847",2703,11232,0,1444395,"",30,96,"100001001010100100111111"
"2848",5504,11238,0,183509,"SP_0197",30,102,"001111000010000110110100"
"2849",5708,11239,0,1066890,"SP_1134",30,103,"001001110111010010111000"
"2850",1363,11240,2,607254,"SP_0641",30,104,"110111101100010101100110"
"2851",5235,11243,0,1834029,"SP_1925",30,107,"011101110110110001010011"
"2852",4856,11244,2,976612,"SP_1035",30,108,"011001010100110110000111"
"2853",2430,11249,1,1265529,"",30,113,"100111110100011111100010"
"2854",1930,11250,0,950879,"SP_1005",30,114,"111111110000100100111010"
"2855",5398,11253,2,2088879,"SP_2170",30,117,"010010001011101110110111"
"2856",5118,11257,1,1652693,"SP_1751",30,121,"011110000111100011101110"
"2857",4301,11262,0,2121371,"",30,126,"110101000010101111100111"
"2858",918,11265,0,387561,"",30,129,"110100010000111111000110"
"2859",240,11267,1,95814,"SP_0092",30,131,"000110001111110011001111"
"2860",2882,11268,2,1581057,"SP_1682",30,132,"101000000010101111010111"
"2861",1384,11269,3,615950,"SP_0648",30,133,"111110101111110010100000"
"2862",671,11272,1,246127,"SP_0268",30,136,"111001000001011110111110"
"2863",6118,11277,0,1478955,"",30,141,"000111011111100100001100"
"2864",6058,11278,0,833362,"",30,142,"000101001111001110100101"
"2865",5074,11280,0,1535458,"",30,144,"011010011010100100001001"
"2866",5425,11285,0,2118200,"SP_2195",30,149,"011101001100101011001001"
"2867",1958,11287,0,973199,"SP_1031",30,151,"111000101101000111010100"
"2868",1071,11292,1,466221,"SP_0484",30,156,"111101100101010100111010"
"2869",5005,11294,0,1329077,"SP_1408",30,158,"010001000111100010111000"
"2870",6257,11297,0,1321965,"SP_1398",30,161,"000011110001110110000111"
"2871",5214,11302,1,1786911,"SP_1884",30,166,"010101100111111000010010"
"2872",5716,11303,0,1106646,"SP_1171",30,167,"001010001110000101110100"
"2873",5961,11304,3,68717,"SP_0063",30,168,"000111011100101010010110"
"2874",6159,11304,1,1801686,"SP_1895",30,168,"000111011100101010010110"
"2875",6236,11313,2,658199,"SP_0686",30,177,"000011001110101100101000"
"2876",5679,11314,1,948167,"SP_1004",30,178,"001101011000110111101101"
"2877",5108,11316,1,1618972,"SP_1715",30,180,"010111111101001001001011"
"2878",3137,11319,0,1710617,"SP_1795",30,183,"110111101001010101010011"
"2879",4739,11322,0,643403,"SP_0667",30,186,"010011101100000001101111"
"2880",5528,11325,0,298483,"SP_0325",30,189,"001101011100000011111001"
"2881",6437,11332,1,639654,"SP_0664",30,196,"000000001101111000011101"
"2882",3230,11339,0,1738985,"",30,203,"100100111110000100100001"
"2883",2694,11344,2,1438274,"SP_1527",30,208,"101111010000101001011010"
"2884",4536,11346,1,224471,"",30,210,"010101011110110110001110"
"2885",6279,11350,2,1978131,"",30,214,"000011110000100101100011"
"2886",1636,11351,0,730069,"SP_0771",30,215,"110101111101110101001000"
"2887",3608,11363,0,1923988,"SP_2017",30,227,"100111111011011101000100"
"2888",327,11367,1,135143,"",30,231,"110110001111101010010000"
"2889",5410,11371,2,2102379,"SP_2184",30,235,"011100011011000110000100"
"2890",6177,11377,0,1965053,"SP_2064",30,241,"000101001011111001001110"
"2891",5329,11378,1,2017125,"SP_2106",30,242,"011110001001001111110101"
"2892",967,11380,2,435147,"SP_0460",30,244,"100000010100100010111110"
"2893",1885,11381,1,920382,"SP_0975",30,245,"101100011000101100011000"
"2894",3515,11389,0,1861462,"SP_1958",30,253,"100010111100010101101111"
"2895",209,11391,1,80545,"",30,255,"111100001010000000110101"
"2896",3268,11397,0,1744134,"SP_1833",30,261,"111001001100100101011100"
"2897",3348,11397,2,1779403,"SP_1875",30,261,"111001001100100101011100"
"2898",4849,11402,0,970103,"SP_1027",30,266,"011110001110110110000100"
"2899",1450,11417,1,640449,"",30,281,"110010011111110001010000"
"2900",4517,11423,0,210875,"SP_0241",30,287,"010010110101000000111001"
"2901",5026,11424,0,1369446,"SP_1449",30,288,"011010100110001110011010"
"2902",1404,11426,1,623346,"R13-SP0649-SP0650",30,290,"101111011000010010001101"
"2903",5645,11431,0,737250,"SP_0784",30,295,"001010001010001100111001"
"2904",6078,11436,2,1100716,"SP_1164",30,300,"000111101000100001001110"
"2905",1504,11439,1,665707,"",30,303,"100011100001111010110001"
"2906",5649,11442,1,739411,"SP_0785",30,306,"011100010111010011011011"
"2907",612,11443,0,219074,"SP_0250",30,307,"100100110011000010011010"
"2908",2571,11444,1,1351395,"",30,308,"100001001000011101111011"
"2909",4139,11447,2,2082010,"SP_2164",30,311,"001110100111101101110001"
"2910",301,11448,0,120213,"SP_0117",30,312,"101100011010001100111111"
"2911",4669,11469,0,516962,"SP_0544",30,333,"010000101101101100011110"
"2912",5672,11470,0,921679,"SP_0975",30,334,"001100110001101101001101"
"2913",4636,11472,1,461999,"",30,336,"010001111111000001100110"
"2914",5687,11475,2,977390,"SP_1036",30,339,"001101011100011010011010"
"2915",5968,11478,1,78442,"SP_0071",30,342,"010100001100111111001100"
"2916",3578,11485,0,1898431,"SP_1995",30,349,"101111010100100000010111"
"2917",2849,11489,2,1554293,"SP_1653",30,353,"110101110101110000111001"
"2918",4498,11501,0,169028,"SP_0176",30,365,"010011011001011001010011"
"2919",4023,11502,0,2062092,"",30,366,"100000100111101110110001"
"2920",6413,11506,1,842007,"SP_0892",30,370,"001000010110010111110101"
"2921",6111,11509,0,1431064,"SP_1523",30,373,"000100011000111010001011"
"2922",4896,11510,0,1053672,"SP_1120",30,374,"011010101001001111000011"
"2923",838,11511,2,343006,"SP_0368",30,375,"100101011000011100100111"
"2924",475,11513,0,162036,"SP_0166",30,377,"101101001100110010010110"
"2925",1254,11521,2,546071,"SP_0578",31,1,"111010111101010000100100"
"2926",1762,11522,1,846496,"SP_0894",31,2,"100010001100010111111010"
"2927",5106,11524,0,1598246,"",31,4,"010101010110101001100011"
"2928",4544,11527,0,255175,"SP_0275",31,7,"010001111011101100010001"
"2929",4131,11545,3,2080635,"SP_2162",31,25,"101110000010111001111011"
"2930",491,11558,0,163839,"SP_0168",31,38,"100110010110010100110101"
"2931",4453,11560,3,116687,"SP_0115",31,40,"011111101100011010010110"
"2932",4862,11560,2,980046,"SP_1040",31,40,"011111101100011010010110"
"2933",5095,11561,0,1583983,"SP_1684",31,41,"010011100101110011000000"
"2934",3112,11568,0,1701154,"SP_1782",31,48,"100010111101011100010111"
"2935",5218,11571,0,1793975,"",31,51,"011010011001101010010011"
"2936",1407,11573,0,623678,"SP_0650",31,53,"111011100001010010111000"
"2937",4397,11575,0,63853,"",31,55,"011001011111100100001111"
"2938",2712,11578,0,1456374,"SP_1548",31,58,"110011111000100000101110"
"2939",2295,11579,1,1192552,"SP_1260",31,59,"100001111110001011011101"
"2940",1854,11580,1,898753,"",31,60,"110100010111000110110111"
"2941",2981,11580,1,1623938,"",31,60,"110100010111000110110111"
"2942",5446,11583,1,72879,"SP_0069",31,63,"101100100111101111010100"
"2943",1207,11589,0,540810,"SP_0574",31,69,"111101011101001001000010"
"2944",3924,11591,0,2040233,"SP_2128",31,71,"111010111001100100110000"
"2945",4495,11596,0,166655,"SP_0173",31,76,"011101111001001110101100"
"2946",3406,11600,0,1816652,"",31,80,"100011100011100111001111"
"2947",6156,11603,3,1795602,"SP_1891",31,83,"000110111010101011110011"
"2948",574,11609,3,211002,"SP_0241",31,89,"111001000101001101101111"
"2949",4549,11614,0,267008,"SP_0288",31,94,"011100010000110011001001"
"2950",3900,11632,0,2032055,"SP_2120",31,112,"101011000001011111011000"
"2951",5799,11637,0,1532947,"SP_1632",31,117,"001100000011010101100011"
"2952",1430,11640,2,633050,"SP_0662",31,120,"101000001110111010001000"
"2953",3190,11642,2,1732472,"SP_1821",31,122,"100100001101001011010001"
"2954",5651,11647,0,772164,"SP_0820",31,127,"001101101000101100011011"
"2955",2386,11650,2,1248224,"",31,130,"100101011000111011100010"
"2956",479,11651,0,162112,"SP_0166",31,131,"110001100010110101001101"
"2957",186,11655,1,77843,"SP_0071",31,135,"010010000101011011001111"
"2958",1995,11664,0,984188,"SP_1045",31,144,"100111001011100001110111"
"2959",3529,11671,0,1874951,"SP_1967",31,151,"100101100111011100010100"
"2960",272,11672,0,109255,"",31,152,"110000001001001100110101"
"2961",2690,11676,0,1436859,"SP_1526",31,156,"110100011101011101000111"
"2962",5420,11680,0,2112743,"",31,160,"011001101011110101001011"
"2963",4916,11682,1,1093667,"",31,162,"010010111101000101001000"
"2964",5908,11686,0,2016958,"SP_2106",31,166,"001101100011000011001010"
"2965",589,11687,0,214685,"",31,167,"101000001010001101100011"
"2966",4881,11696,0,1000557,"SP_1065",31,176,"011100011010101011000110"
"2967",6081,11698,1,1187887,"",31,178,"000110110110100100110000"
"2968",6099,11709,2,1343467,"SP_1422",31,189,"000110000111110101000001"
"2969",404,11723,0,147398,"",31,203,"100001000101111111111010"
"2970",4975,11728,0,1255635,"SP_1331",31,208,"010010001111011001011100"
"2971",5063,11737,1,1520773,"SP_1621",31,217,"010110010011001101011111"
"2972",5624,11740,0,631660,"SP_0661",31,220,"001100001101011110111101"
"2973",5515,11743,0,221671,"SP_0251",31,223,"001001111110111001110100"
"2974",4757,11759,0,682261,"SP_0716",31,239,"010111110000001111110000"
"2975",5136,11767,1,1670375,"SP_1767",31,247,"011101110000100110011111"
"2976",6134,11769,0,1583628,"SP_1684",31,249,"000100100101100111000110"
"2977",4707,11777,2,606422,"SP_0641",31,257,"010001110011101010011111"
"2978",5697,11779,0,998046,"SP_1062",31,259,"001111001000000100100111"
"2979",4644,11781,1,468706,"",31,261,"011010011111011001100101"
"2980",5161,11782,1,1720476,"",31,262,"111010111111101001100000"
"2981",1413,11786,0,626704,"SP_0655",31,266,"110010011110100010110100"
"2982",2510,11796,2,1321585,"SP_1398",31,276,"000011111011101110001000"
"2983",1932,11798,1,950997,"SP_1005",31,278,"101110110110110001011100"
"2984",2733,11801,0,1480518,"",31,281,"101111101101010000101101"
"2985",1088,11802,0,478066,"SP_0498",31,282,"100110100000100110101001"
"2986",1806,11810,2,867759,"SP_0914",31,290,"111110100110100111001010"
"2987",5678,11823,0,947707,"SP_1004",31,303,"001101100101110011000011"
"2988",5109,11827,0,1619412,"",31,307,"010010000101100110010110"
"2989",4394,11828,2,55626,"SP_0051",31,308,"010000101110111000011000"
"2990",6141,11839,0,1662573,"SP_1761",31,319,"000110111100100101011100"
"2991",3497,11851,2,1857375,"SP_1953",31,331,"101100101111110011000110"
"2992",5841,11852,0,1736042,"SP_1825",31,332,"001100111000011100011101"
"2993",3408,11855,0,1822351,"",31,335,"101001011010000000111100"
"2994",3074,11870,1,1673295,"SP_1768",31,350,"110011110110101011110000"
"2995",820,11876,2,315985,"SP_0342",31,356,"111000010000111101011100"
"2996",6204,11878,1,2112975,"SP_2192",31,358,"000101000011100110100011"
"2997",2285,11888,0,1188159,"SP_1252",31,368,"100100110101101011110000"
"2998",4111,11892,0,2078616,"SP_2160",31,372,"110010011101010010001000"
"2999",5608,11894,0,570322,"SP_0604",31,374,"001111111010011000110011"
"3000",1316,11896,1,574087,"",31,376,"100100000010001001110111"
"3001",6405,11907,0,2154197,"SP_2233",32,3,"000000110011101000110101"
"3002",2202,11922,1,1120733,"",32,18,"110010100111010001110001"
"3003",5182,11928,0,1743158,"SP_1833",32,24,"011101001010011000111111"
"3004",5727,11935,3,1189731,"SP_1257",32,31,"001101101011000110111011"
"3005",6336,11942,0,1404380,"SP_1494",32,38,"000001100001011100101110"
"3006",4336,11943,1,2153930,"",32,39,"100111110000101000001001"
"3007",4615,11947,0,440439,"SP_0462",32,43,"010011010010101100011110"
"3008",5573,11954,3,488935,"SP_0508",32,50,"000110111011011111010010"
"3009",899,11957,0,376423,"SP_0396",32,53,"101111010110000011001111"
"3010",2019,11959,0,989647,"SP_1052",32,55,"101100011000001011011101"
"3011",1271,11962,3,552829,"",32,58,"100001001111111101101001"
"3012",5419,11968,2,2112723,"",32,64,"011101001100010110010000"
"3013",1434,11972,0,636063,"SP_0664",32,68,"101101001011110101000001"
"3014",4613,11977,0,438139,"",32,73,"011111010010001010111110"
"3015",3540,11982,3,1879543,"",32,78,"101001011111011001101010"
"3016",3970,11983,0,2046010,"",32,79,"101110001111000010011001"
"3017",2350,11986,0,1235390,"SP_1309",32,82,"110100010110101000001010"
"3018",2578,11989,0,1352286,"SP_1433",32,85,"110111101010011000110110"
"3019",856,11995,0,357185,"SP_0378",32,91,"111110100100111001001011"
"3020",20,12003,3,21333,"SP_0017",32,99,"110101111001100110011001"
"3021",5980,12006,0,140397,"SP_0141",32,102,"000110001110000111101110"
"3022",1512,12007,0,667224,"SP_0698",32,103,"110101001011011101001000"
"3023",1844,12008,0,886391,"SP_0932",32,104,"110101110111010000011110"
"3024",5770,12016,2,1371972,"SP_1453",32,112,"101100101011011110110001"
"3025",1252,12017,1,545813,"",32,113,"110111011001110000000011"
"3026",6228,12023,1,423926,"",32,119,"010011100000101010010110"
"3027",2144,12024,0,1072878,"SP_1145",32,120,"100101010111000100011101"
"3028",5834,12027,0,1717410,"SP_1800",32,123,"001001110100000110111110"
"3029",5835,12027,0,1717411,"SP_1800",32,123,"001001110100000110111110"
"3030",2695,12029,2,1438322,"SP_1527",32,125,"100111111001000011000101"
"3031",3446,12029,1,1841588,"SP_1938",32,125,"100111111001000011000101"
"3032",4754,12031,0,672768,"SP_0707",32,127,"011000110011000000111100"
"3033",465,12032,3,160954,"",32,128,"100001111010111111001001"
"3034",3579,12034,0,1898641,"",32,130,"101100011011000101000111"
"3035",109,12035,2,66348,"SP_0060",32,131,"111000010001101110111000"
"3036",1790,12036,1,861931,"SP_0908",32,132,"100101101111100100111100"
"3037",5293,12041,0,1958596,"SP_2057",32,137,"010010111101111000010001"
"3038",4458,12050,1,118378,"",32,146,"010011010010101111100001"
"3039",5680,12051,0,950056,"",32,147,"001010001001011000111111"
"3040",1990,12061,0,982465,"SP_1043",32,157,"111001110100111000100100"
"3041",4537,12070,3,227999,"SP_0255",32,166,"001101100100011101111110"
"3042",5787,12070,3,1479184,"SP_1573",32,166,"001101100100011101111110"
"3043",4865,12075,0,985333,"SP_1046",32,171,"011111100100100001000001"
"3044",6431,12076,0,281103,"",32,172,"000000001110101111100100"
"3045",4925,12079,0,1123240,"SP_1185",32,175,"010011100001100011101110"
"3046",2198,12082,0,1115810,"",32,178,"110000111011010000100001"
"3047",6040,12085,1,617068,"SP_0648",32,181,"010111111010010100000000"
"3048",6030,12087,0,556029,"SP_0585",32,183,"000111010110001100111111"
"3049",790,12098,0,298247,"SP_0325",32,194,"100101011110010010001000"
"3050",5937,12102,2,2077521,"SP_2160",32,198,"001110011000010011100100"
"3051",718,12104,1,277425,"SP_0303",32,200,"111001000001100011100111"
"3052",1667,12112,0,750745,"SP_0797",32,208,"100010111010111100000101"
"3053",985,12118,1,438324,"",32,214,"111101100000101010101001"
"3054",2055,12119,0,1004457,"SP_1068",32,215,"111001000001011101000001"
"3055",4835,12122,0,924690,"SP_0979",32,218,"011010011000111001110111"
"3056",1638,12126,1,730514,"SP_0771",32,222,"110111011011010000100100"
"3057",770,12127,0,290705,"",32,223,"111001110101101011000000"
"3058",2968,12128,0,1619325,"",32,224,"110111100100101101001110"
"3059",5516,12133,0,239229,"SP_0265",32,229,"001100110011101010101111"
"3060",6289,12135,0,2086157,"F66-SP2168-SP2169",32,231,"000011110110101000110011"
"3061",4146,12136,3,2082462,"SP_2165",32,232,"110111011100101001010101"
"3062",916,12139,0,385181,"SP_0406",32,235,"100011101011100010111110"
"3063",4246,12144,0,2098215,"",32,240,"100100000101010100111100"
"3064",4668,12152,2,515994,"SP_0542",32,248,"001011011000011100011000"
"3065",2964,12153,0,1618803,"SP_1715",32,249,"111101011100011010100110"
"3066",5512,12163,2,218249,"",32,259,"001001111110100011101000"
"3067",4037,12166,3,2066593,"SP_2152",32,262,"111101011000001001110111"
"3068",6314,12167,0,528058,"",32,263,"000001010001011110111011"
"3069",5958,12169,0,52320,"SP_0048",32,265,"000101111101001000101101"
"3070",5208,12170,0,1776243,"SP_1870",32,266,"010111111000110100100111"
"3071",5539,12176,0,376155,"SP_0396",32,272,"001111001011110100011011"
"3072",1408,12184,1,623905,"SP_0651",32,280,"110110001100011010101100"
"3073",112,12190,2,66722,"",32,286,"111000011111000001011100"
"3074",4853,12191,0,972967,"SP_1030",32,287,"011111100111001000011110"
"3075",1761,12192,3,846405,"SP_0894",32,288,"100010110101100100111111"
"3076",5570,12195,2,462921,"",32,291,"001111111011010001001011"
"3077",4635,12198,3,461798,"SP_0480",32,294,"011101110111000101110010"
"3078",4690,12198,2,568425,"SP_0601",32,294,"011101110111000101110010"
"3079",677,12202,1,257576,"",32,298,"111000010110010111001001"
"3080",2732,12203,0,1479704,"SP_1573",32,299,"110000110101000001100011"
"3081",4439,12215,1,102913,"SP_0101",32,311,"111001110010010010110001"
"3082",4731,12217,0,638295,"SP_0664",32,313,"010000101101110110000010"
"3083",2082,12219,0,1041410,"SP_1112",32,315,"101100101000110100010001"
"3084",880,12222,2,370220,"SP_0391",32,318,"101001100111011110001110"
"3085",4493,12223,0,162269,"SP_0167",32,319,"010011011110100011011101"
"3086",5982,12225,0,141977,"SP_0144",32,321,"000101111100000001010101"
"3087",6066,12229,0,918712,"SP_0972",32,325,"000110110011111101100110"
"3088",4919,12236,1,1103424,"SP_1167",32,332,"010110100000011011001100"
"3089",5967,12238,0,77387,"SP_0071",32,334,"000111010111100010000010"
"3090",3035,12240,0,1663476,"SP_1761",32,336,"110011111010000000001001"
"3091",568,12259,2,209760,"",32,355,"110010011101110101001101"
"3092",2337,12264,3,1228429,"SP_1294",32,360,"101101000101011010100101"
"3093",2234,12269,0,1144730,"SP_1214",32,365,"110010101111101010100110"
"3094",355,12274,1,138042,"SP_0139",32,370,"110000000000111101100101"
"3095",6221,12275,1,183454,"SP_0197",32,371,"000010011011011100011011"
"3096",6194,12276,1,2073028,"SP_2158",32,372,"000100011011010000101011"
"3097",1621,12278,1,718914,"SP_0759",32,374,"100000011001100111111010"
"3098",1622,12278,1,718927,"SP_0759",32,374,"100000011001100111111010"
"3099",3094,12281,1,1692679,"",32,377,"111011010110001110011001"
"3100",5320,12283,0,2010703,"SP_2101",32,379,"010110010110110011001100"
"3101",5653,12284,2,779050,"SP_0829",32,380,"011001011101111010001110"
"3102",5631,12285,1,673101,"",32,381,"001001111111001101010101"
"3103",4901,12302,0,1059335,"",33,14,"011110110011010110010000"
"3104",2088,12306,3,1045436,"SP_1115",33,18,"100101100010000110111101"
"3105",4817,12323,2,866061,"SP_0913",33,35,"010110101101111001001101"
"3106",5459,12324,2,100261,"",33,36,"001110010000001111110110"
"3107",4770,12333,2,712676,"",33,45,"010111001001011000001111"
